search_code,code,name
tse_6641.tw,6641,基士德-KY
tse_6655.tw,6655,科定
tse_6666.tw,6666,羅麗芬-KY
tse_6668.tw,6668,中揚光
tse_6669.tw,6669,緯穎
tse_6670.tw,6670,復盛應用
tse_6671.tw,6671,三能-KY
tse_6672.tw,6672,騰輝電子-KY
tse_6674.tw,6674,鋐寶科技
tse_6698.tw,6698,旭暉應材
tse_6706.tw,6706,惠特
tse_6715.tw,6715,嘉基
tse_6743.tw,6743,安普新
tse_6754.tw,6754,匯僑設計
tse_6756.tw,6756,威鋒電子
tse_6768.tw,6768,志強-KY
tse_6776.tw,6776,展碁國際
tse_6781.tw,6781,AES-KY
tse_6790.tw,6790,永豐實
tse_6806.tw,6806,森崴能源
tse_8011.tw,8011,台通
tse_8016.tw,8016,矽創
tse_8021.tw,8021,尖點
tse_8028.tw,8028,昇陽半導體
tse_8033.tw,8033,雷虎
tse_8039.tw,8039,台虹
tse_8046.tw,8046,南電
tse_8070.tw,8070,長華*
tse_8072.tw,8072,陞泰
tse_8081.tw,8081,致新
tse_8101.tw,8101,華冠
tse_8103.tw,8103,瀚荃
tse_8104.tw,8104,錸寶
tse_8105.tw,8105,凌巨
tse_8110.tw,8110,華東
tse_8112.tw,8112,至上
tse_8114.tw,8114,振樺電
tse_8131.tw,8131,福懋科
tse_8150.tw,8150,南茂
tse_8163.tw,8163,達方
tse_8201.tw,8201,無敵
tse_8210.tw,8210,勤誠
tse_8213.tw,8213,志超
tse_8215.tw,8215,明基材
tse_8222.tw,8222,寶一
tse_8249.tw,8249,菱光
tse_8261.tw,8261,富鼎
tse_8271.tw,8271,宇瞻
tse_8341.tw,8341,日友
tse_8367.tw,8367,建新國際
tse_8374.tw,8374,羅昇
tse_8404.tw,8404,百和興業-KY
tse_8411.tw,8411,福貞-KY
tse_8422.tw,8422,可寧衛
tse_8427.tw,8427,基勝-KY
tse_8429.tw,8429,金麗-KY
tse_8442.tw,8442,威宏-KY
tse_8443.tw,8443,阿瘦
tse_8454.tw,8454,富邦媒
tse_8462.tw,8462,柏文
tse_8463.tw,8463,潤泰材
tse_8464.tw,8464,億豐
tse_8466.tw,8466,美吉吉-KY
tse_8467.tw,8467,波力-KY
tse_8473.tw,8473,山林水
tse_8478.tw,8478,東哥遊艇
tse_8480.tw,8480,泰昇-KY
tse_8481.tw,8481,政伸
tse_8482.tw,8482,商億-KY
tse_8488.tw,8488,吉源-KY
tse_8499.tw,8499,鼎炫-KY
tse_8926.tw,8926,台汽電
tse_8940.tw,8940,新天地
tse_8996.tw,8996,高力
tse_9802.tw,9802,鈺齊-KY
tse_9902.tw,9902,台火
tse_9904.tw,9904,寶成
tse_9905.tw,9905,大華
tse_9906.tw,9906,欣巴巴
tse_9907.tw,9907,統一實
tse_9908.tw,9908,大台北
tse_9910.tw,9910,豐泰
tse_9911.tw,9911,櫻花
tse_9912.tw,9912,偉聯
tse_9914.tw,9914,美利達
tse_9917.tw,9917,中保科
tse_9918.tw,9918,欣天然
tse_9919.tw,9919,康那香
tse_9921.tw,9921,巨大
tse_9924.tw,9924,福興
tse_9925.tw,9925,新保
tse_9926.tw,9926,新海
tse_9927.tw,9927,泰銘
tse_9928.tw,9928,中視
tse_9929.tw,9929,秋雨
tse_9930.tw,9930,中聯資源
tse_9931.tw,9931,欣高
tse_9933.tw,9933,中鼎
tse_9934.tw,9934,成霖
tse_9935.tw,9935,慶豐富
tse_9937.tw,9937,全國
tse_9938.tw,9938,百和
tse_9939.tw,9939,宏全
tse_9940.tw,9940,信義
tse_9941.tw,9941,裕融
tse_9942.tw,9942,茂順
tse_9943.tw,9943,好樂迪
tse_9944.tw,9944,新麗
tse_9945.tw,9945,潤泰新
tse_9946.tw,9946,三發地產
tse_9955.tw,9955,佳龍
tse_9958.tw,9958,世紀鋼
tse_030004.tw,030004,群創中信0C購01
tse_030007.tw,030007,東鋼第一14購01
tse_030009.tw,030009,長興元富11購01
tse_030011.tw,030011,聯發科元富11購06
tse_030012.tw,030012,聯發科元富11購07
tse_030013.tw,030013,聯發科元富11購08
tse_030014.tw,030014,玉晶光元富11購02
tse_030015.tw,030015,聯鈞元富11購01
tse_030016.tw,030016,松翰元富0C購01
tse_03001P.tw,03001P,健策中信17售01
tse_030021.tw,030021,台達電日盛0C購01
tse_030026.tw,030026,上銀統一0C購01
tse_030027.tw,030027,晶技統一0C購01
tse_030029.tw,030029,新唐統一0C購01
tse_03002P.tw,03002P,光罩元富18售02
tse_030030.tw,030030,立積統一13購01
tse_030032.tw,030032,巨大統一0C購01
tse_030034.tw,030034,國喬元大0C購01
tse_030038.tw,030038,長興元大11購01
tse_030039.tw,030039,長興元大12購01
tse_03003P.tw,03003P,長榮元富16售02
tse_030046.tw,030046,興富發元大12購01
tse_03004P.tw,03004P,萬海元大15售05
tse_030050.tw,030050,萬海元大0C購02
tse_030055.tw,030055,台勝科元大11購01
tse_030056.tw,030056,台勝科元大12購01
tse_03005P.tw,03005P,欣興元大15售14
tse_03005X.tw,03005X,元展05
tse_030064.tw,030064,元金2X群益11購01
tse_030068.tw,030068,長興群益11購01
tse_030069.tw,030069,南帝群益0C購01
tse_03006P.tw,03006P,欣興元大17售03
tse_03006X.tw,03006X,元展06
tse_030071.tw,030071,鴻海群益0C購05
tse_030074.tw,030074,聯發科群益0C購06
tse_030075.tw,030075,興富發群益11購01
tse_030076.tw,030076,富邦金群益0C購01
tse_03007P.tw,03007P,南電元大15售06
tse_03007X.tw,03007X,元展07
tse_030080.tw,030080,台勝科群益11購01
tse_030081.tw,030081,拓凱群益0C購01
tse_030082.tw,030082,超眾群益11購01
tse_030083.tw,030083,超眾群益11購02
tse_030086.tw,030086,巨騰群益0C購01
tse_03008P.tw,03008P,順德凱基15售01
tse_03009P.tw,03009P,矽格凱基15售04
tse_03009X.tw,03009X,元展09
tse_03010P.tw,03010P,長榮群益15售07
tse_03010X.tw,03010X,元展10
tse_030118.tw,030118,台灣50凱基0C購02
tse_030119.tw,030119,恆大凱基12購01
tse_03011P.tw,03011P,萬海群益16售02
tse_030121.tw,030121,正隆凱基12購01
tse_030122.tw,030122,南帝凱基14購01
tse_030123.tw,030123,台揚凱基12購01
tse_030129.tw,030129,聯發科凱基14購01
tse_03012P.tw,03012P,順德國票16售02
tse_03012X.tw,03012X,元展12
tse_030130.tw,030130,聯發科凱基14購02
tse_030132.tw,030132,益航凱基12購01
tse_030133.tw,030133,長榮凱基13購01
tse_030134.tw,030134,長榮凱基14購01
tse_030135.tw,030135,農林凱基11購01
tse_030136.tw,030136,威健凱基11購01
tse_030139.tw,030139,玉晶光凱基12購01
tse_03013P.tw,03013P,欣興國票16售02
tse_03013X.tw,03013X,元展13
tse_030140.tw,030140,台勝科凱基11購01
tse_030141.tw,030141,台勝科凱基14購01
tse_030142.tw,030142,圓展凱基12購01
tse_030143.tw,030143,拓凱凱基12購01
tse_030144.tw,030144,新唐凱基0C購01
tse_030146.tw,030146,眾達凱基12購01
tse_030147.tw,030147,界霖凱基12購01
tse_030149.tw,030149,達運凱基12購01
tse_03014P.tw,03014P,佳凌國票16售01
tse_03014X.tw,03014X,元展14
tse_030150.tw,030150,安集凱基12購01
tse_030151.tw,030151,臺股指凱基11購04
tse_030152.tw,030152,台積電富邦0C購02
tse_030155.tw,030155,玉晶光富邦0C購01
tse_03015P.tw,03015P,南電國票16售01
tse_03015X.tw,03015X,元展15
tse_030165.tw,030165,宏泰國泰0C購01
tse_030166.tw,030166,中鋼構國泰0C購01
tse_030167.tw,030167,鼎元國泰0C購01
tse_030168.tw,030168,嘉晶國泰0C購01
tse_030169.tw,030169,益登國泰0C購01
tse_03016P.tw,03016P,群創中信15售01
tse_03016X.tw,03016X,元展16
tse_030170.tw,030170,揚明光國泰0C購01
tse_030171.tw,030171,揚明光國泰0C購02
tse_030172.tw,030172,國光生國泰0C購01
tse_030173.tw,030173,國光生國泰12購01
tse_030174.tw,030174,康普國泰0C購01
tse_030175.tw,030175,安普新國泰0C購01
tse_030176.tw,030176,威鋒電國泰0C購01
tse_03017P.tw,03017P,美律康和15售01
tse_03017X.tw,03017X,元展17
tse_030187.tw,030187,上証2X凱基12購01
tse_030189.tw,030189,滬深2X凱基12購01
tse_03018P.tw,03018P,長榮凱基15售10
tse_030193.tw,030193,宏泰凱基0C購01
tse_030195.tw,030195,台玻凱基0C購01
tse_03019P.tw,03019P,長榮凱基18售05
tse_03019X.tw,03019X,元展19
tse_030200.tw,030200,中環凱基0C購01
tse_030202.tw,030202,群光凱基0C購01
tse_03020P.tw,03020P,東森凱基15售03
tse_03020X.tw,03020X,元展20
tse_030210.tw,030210,台驊控凱基0C購01
tse_030212.tw,030212,慧洋凱基0C購01
tse_030214.tw,030214,潤泰全凱基0C購01
tse_030219.tw,030219,揚明光凱基0C購01
tse_03021P.tw,03021P,南電凱基15售05
tse_030220.tw,030220,揚明光凱基11購01
tse_030223.tw,030223,康普凱基0C購01
tse_030224.tw,030224,康普凱基12購01
tse_030225.tw,030225,聯德凱基0C購01
tse_030229.tw,030229,安普新凱基0C購01
tse_03022P.tw,03022P,技嘉元富18售03
tse_03022Q.tw,03022Q,恒指麥證0C售02
tse_03022X.tw,03022X,富展01
tse_030230.tw,030230,威鋒電凱基0C購01
tse_030231.tw,030231,威鋒電凱基12購01
tse_030233.tw,030233,宏全凱基0C購01
tse_030234.tw,030234,茂順凱基0C購01
tse_03023P.tw,03023P,南電元富15售04
tse_03023Q.tw,03023Q,恒指麥證12售03
tse_03024P.tw,03024P,偉詮電群益15售03
tse_03024Q.tw,03024Q,恒指麥證12售04
tse_03025P.tw,03025P,一詮群益15售02
tse_030268.tw,030268,廣宇統一0C購01
tse_03026P.tw,03026P,聯發科元大15售11
tse_03026X.tw,03026X,元展23
tse_030270.tw,030270,王品統一0C購01
tse_030272.tw,030272,華晶科統一0C購01
tse_030273.tw,030273,華晶科統一0C購02
tse_030274.tw,030274,群創統一11購02
tse_030275.tw,030275,申豐統一0C購01
tse_030277.tw,030277,威鋒電統一0C購01
tse_03027P.tw,03027P,臺股指元大16售03
tse_03027X.tw,03027X,元展24
tse_030283.tw,030283,佳世達元富0C購01
tse_030284.tw,030284,威盛元富11購01
tse_03028P.tw,03028P,臺股指元大16售04
tse_03028X.tw,03028X,元展25
tse_030292.tw,030292,國光生元富11購01
tse_030297.tw,030297,威鋒電元富11購01
tse_030298.tw,030298,威鋒電元富11購02
tse_030299.tw,030299,威鋒電元富11購03
tse_03029P.tw,03029P,臺股指元大16售05
tse_03029X.tw,03029X,元展26
tse_030300.tw,030300,威鋒電元富14購01
tse_030303.tw,030303,中環康和11購01
tse_03030P.tw,03030P,臺股指元大16售06
tse_030314.tw,030314,聯電麥證0C購04
tse_030315.tw,030315,台達電麥證11購01
tse_030316.tw,030316,鴻海麥證11購01
tse_030319.tw,030319,台積電麥證11購02
tse_03031P.tw,03031P,聯詠中信16售01
tse_030321.tw,030321,英業達麥證0C購01
tse_030322.tw,030322,凌陽麥證0C購01
tse_030323.tw,030323,聯發科麥證12購02
tse_030324.tw,030324,華新科麥證11購01
tse_030325.tw,030325,長榮麥證0C購01
tse_030326.tw,030326,大立光麥證0C購02
tse_03032P.tw,03032P,欣興兆豐17售03
tse_030338.tw,030338,廣宇群益0C購01
tse_030339.tw,030339,台積電群益0C購07
tse_03033P.tw,03033P,偉詮電群益15售04
tse_03033X.tw,03033X,元展30
tse_030340.tw,030340,旺宏群益0C購01
tse_03034P.tw,03034P,中鴻凱基15售02
tse_030355.tw,030355,長榮群益11購01
tse_03035P.tw,03035P,華新科凱基15售01
tse_03035X.tw,03035X,元展32
tse_030367.tw,030367,揚明光群益11購01
tse_03036P.tw,03036P,長榮凱基15售13
tse_03037P.tw,03037P,智易元富15售01
tse_030382.tw,030382,元金2X元大11購01
tse_03038P.tw,03038P,順德元大15售05
tse_03038X.tw,03038X,元展35
tse_030391.tw,030391,南帝元大11購01
tse_030392.tw,030392,鴻海元大0C購11
tse_030393.tw,030393,鴻海元大11購06
tse_030394.tw,030394,鴻海元大12購03
tse_03039P.tw,03039P,景碩元大15售04
tse_03039X.tw,03039X,元展36
tse_030405.tw,030405,鼎元元大0C購01
tse_030409.tw,030409,聯發科元大12購02
tse_03040P.tw,03040P,長榮國票16售08
tse_030412.tw,030412,長榮元大0C購05
tse_030413.tw,030413,長榮元大0C購06
tse_030414.tw,030414,長榮元大11購01
tse_030419.tw,030419,潤泰全元大0C購01
tse_03041P.tw,03041P,聯發科中信15售03
tse_030422.tw,030422,聯詠元大11購02
tse_030423.tw,030423,聯詠元大12購01
tse_030429.tw,030429,群創元大0C購07
tse_03042P.tw,03042P,群創群益16售02
tse_030430.tw,030430,群創元大12購02
tse_03043P.tw,03043P,智邦凱基15售02
tse_030444.tw,030444,安普新元大0C購01
tse_030447.tw,030447,臺股指元大11購04
tse_030448.tw,030448,臺股指元大11購05
tse_030449.tw,030449,臺股指元大11購06
tse_03044P.tw,03044P,長榮航凱基15售05
tse_030450.tw,030450,中鴻富邦0C購01
tse_030453.tw,030453,超豐富邦0C購01
tse_030456.tw,030456,潤泰全富邦0C購01
tse_03045P.tw,03045P,臺股指凱基18售04
tse_030462.tw,030462,明基材富邦0C購01
tse_030468.tw,030468,廣宇國泰0C購01
tse_030469.tw,030469,聯發科國泰0C購02
tse_03046P.tw,03046P,臺股指凱基18售05
tse_030470.tw,030470,聯發科國泰0C購03
tse_030471.tw,030471,強茂國泰0C購01
tse_030472.tw,030472,晶技國泰0C購01
tse_03047P.tw,03047P,臺股指凱基18售06
tse_03047X.tw,03047X,元展44
tse_03048P.tw,03048P,愛普國票16售04
tse_03049P.tw,03049P,長榮航元大15售07
tse_03049X.tw,03049X,元展46
tse_030505.tw,030505,T50反1群益0C購01
tse_03050P.tw,03050P,佳凌元大15售01
tse_03050X.tw,03050X,元展47
tse_03051P.tw,03051P,聯發科台新15售01
tse_030527.tw,030527,元黃金凱基0C購01
tse_030529.tw,030529,道瓊銀凱基0C購01
tse_03052P.tw,03052P,台灣50中信15售02
tse_03052X.tw,03052X,元展49
tse_03053P.tw,03053P,中鋼中信15售02
tse_030545.tw,030545,聯詠凱基12購01
tse_030548.tw,030548,松翰凱基0C購01
tse_03054P.tw,03054P,長榮中信15售04
tse_030550.tw,030550,申豐凱基11購01
tse_030552.tw,030552,元金2X統一0C購01
tse_030554.tw,030554,中鴻統一0C購01
tse_030555.tw,030555,華邦電統一0C購01
tse_030556.tw,030556,威盛統一0C購01
tse_030557.tw,030557,威盛統一0C購02
tse_030558.tw,030558,南亞科統一0C購02
tse_030559.tw,030559,南亞科統一0C購03
tse_03055P.tw,03055P,威鋒電中信15售02
tse_030560.tw,030560,長榮統一0C購03
tse_030561.tw,030561,長榮統一11購01
tse_030563.tw,030563,華晶科統一0C購03
tse_030564.tw,030564,華晶科統一11購01
tse_030565.tw,030565,創意統一0C購01
tse_030566.tw,030566,松翰統一0C購01
tse_030567.tw,030567,惠特統一0C購02
tse_030568.tw,030568,安普新統一0C購01
tse_030569.tw,030569,台積電日盛12購01
tse_03056P.tw,03056P,台灣50台新15售01
tse_030571.tw,030571,彩晶日盛0C購01
tse_030573.tw,030573,滬深2X富邦0C購01
tse_030574.tw,030574,仁寶富邦0C購01
tse_030579.tw,030579,致茂元富11購01
tse_03057P.tw,03057P,T50正2凱基16售03
tse_030581.tw,030581,聯發科元富11購09
tse_030586.tw,030586,T50正2元大11購01
tse_030587.tw,030587,T50正2元大11購02
tse_030588.tw,030588,T50反1元大11購03
tse_030589.tw,030589,T50反1元大11購04
tse_03058P.tw,03058P,T50正2凱基1A售01
tse_030591.tw,030591,臺指反元大11購03
tse_030592.tw,030592,臺指反元大11購04
tse_030595.tw,030595,力山元大0C購01
tse_03059P.tw,03059P,長榮凱基15售15
tse_030603.tw,030603,廣宇元大12購01
tse_030606.tw,030606,華邦電元大12購01
tse_030609.tw,030609,南亞科元大0C購01
tse_03060P.tw,03060P,臺股指凱基16售12
tse_03060X.tw,03060X,元展55
tse_03061P.tw,03061P,臺股指凱基16售13
tse_030623.tw,030623,景碩元大0C購01
tse_030624.tw,030624,玉晶光元大11購01
tse_03062P.tw,03062P,友達元富15售04
tse_030631.tw,030631,台郡元大0C購01
tse_030639.tw,030639,聯發科中信12購01
tse_03063P.tw,03063P,長榮元富16售06
tse_030644.tw,030644,友達日盛0C購01
tse_030646.tw,030646,聯發科日盛0C購01
tse_030647.tw,030647,聯發科日盛12購01
tse_030648.tw,030648,聯發科日盛14購01
tse_03064F.tw,03064F,恒指麥證0C購01
tse_03064P.tw,03064P,萬海元富16售03
tse_03064X.tw,03064X,元展59
tse_03065F.tw,03065F,恒指麥證12購01
tse_03065P.tw,03065P,揚明光元富15售03
tse_03066F.tw,03066F,恒指麥證12購02
tse_03066P.tw,03066P,長榮航康和15售02
tse_030672.tw,030672,T50反1國泰0C購01
tse_030673.tw,030673,榮成國泰0C購01
tse_030674.tw,030674,中鴻國泰0C購01
tse_030675.tw,030675,聯電國泰0C購01
tse_030676.tw,030676,華新科國泰0C購01
tse_030677.tw,030677,創意國泰0C購01
tse_030678.tw,030678,申豐國泰0C購01
tse_03067P.tw,03067P,台積電麥證16售01
tse_03068P.tw,03068P,台積電群益15售13
tse_03069P.tw,03069P,長榮群益15售09
tse_030703.tw,030703,長榮群益0C購03
tse_030706.tw,030706,華晶科群益0C購01
tse_030707.tw,030707,華晶科群益11購01
tse_030708.tw,030708,京鼎群益0C購01
tse_03070P.tw,03070P,南電群益15售05
tse_030710.tw,030710,群創群益0C購01
tse_030714.tw,030714,申豐群益0C購01
tse_03071P.tw,03071P,臺股指群益15售24
tse_030729.tw,030729,廣宇元大0C購01
tse_03072P.tw,03072P,臺股指群益15售25
tse_030730.tw,030730,台積電元大11購08
tse_030736.tw,030736,南亞科元大11購02
tse_03073P.tw,03073P,臺股指群益15售26
tse_030741.tw,030741,強茂元大0C購01
tse_030742.tw,030742,強茂元大11購01
tse_030745.tw,030745,長榮元大11購02
tse_03074P.tw,03074P,台灣50元大15售02
tse_03074X.tw,03074X,元展69
tse_030753.tw,030753,彩晶元大0C購02
tse_03075P.tw,03075P,揚明光元大15售04
tse_03075X.tw,03075X,元展70
tse_030760.tw,030760,南帝元富11購01
tse_030766.tw,030766,凌陽康和11購01
tse_03076P.tw,03076P,南電元大15售08
tse_030772.tw,030772,台積電麥證11購03
tse_030776.tw,030776,長榮航麥證0C購01
tse_03077P.tw,03077P,臺股指元大15售33
tse_030780.tw,030780,元金2X凱基0C購01
tse_030783.tw,030783,中鴻凱基12購01
tse_030784.tw,030784,大成鋼凱基12購01
tse_030786.tw,030786,南帝凱基0C購01
tse_030787.tw,030787,南帝凱基12購01
tse_03078P.tw,03078P,臺股指元大15售34
tse_030790.tw,030790,鴻海凱基11購03
tse_03079P.tw,03079P,長榮航國泰17售04
tse_030807.tw,030807,臺股指凱基0C購22
tse_030808.tw,030808,大成鋼富邦0C購01
tse_030809.tw,030809,台積電富邦11購01
tse_03080P.tw,03080P,台灣50凱基17售01
tse_030810.tw,030810,友達富邦0C購01
tse_030811.tw,030811,長榮富邦11購01
tse_030813.tw,030813,聯詠富邦0C購01
tse_030815.tw,030815,潤泰新富邦0C購01
tse_030816.tw,030816,中鋼構國泰0C購02
tse_030817.tw,030817,群創國泰0C購02
tse_030818.tw,030818,瑞祺國泰0C購01
tse_03081P.tw,03081P,台灣50凱基17售02
tse_030820.tw,030820,大成鋼日盛0C購01
tse_030821.tw,030821,旺宏日盛0C購01
tse_030826.tw,030826,中鴻中信11購01
tse_03082P.tw,03082P,道瓊指凱基1B售01
tse_030831.tw,030831,華新科中信0C購01
tse_030832.tw,030832,長榮中信0C購02
tse_030835.tw,030835,群創中信11購01
tse_03083P.tw,03083P,強茂凱基15售04
tse_03084P.tw,03084P,台灣50麥證17售01
tse_03085P.tw,03085P,長榮元富16售08
tse_03086P.tw,03086P,長榮群益16售12
tse_030876.tw,030876,玉晶光元富11購03
tse_030878.tw,030878,松翰元富11購01
tse_03087P.tw,03087P,欣興群益15售04
tse_030887.tw,030887,台積電第一14購02
tse_030888.tw,030888,群創第一14購01
tse_030889.tw,030889,台灣50凱基0C購05
tse_03088P.tw,03088P,長榮航國票15售05
tse_030891.tw,030891,上証2X凱基0C購01
tse_030894.tw,030894,南紡凱基0C購01
tse_030895.tw,030895,南紡凱基11購01
tse_03089P.tw,03089P,長榮航國票16售04
tse_030901.tw,030901,大成鋼凱基14購01
tse_030904.tw,030904,台積電凱基14購01
tse_030905.tw,030905,台積電凱基14購02
tse_030906.tw,030906,台積電凱基14購03
tse_030909.tw,030909,長榮凱基13購02
tse_03090P.tw,03090P,臺股指富邦15售02
tse_030910.tw,030910,長榮凱基14購02
tse_030917.tw,030917,臺股指凱基0C購23
tse_03091P.tw,03091P,臺股指富邦15售03
tse_030928.tw,030928,全新群益0C購01
tse_030929.tw,030929,宏達電群益0C購01
tse_03092P.tw,03092P,長榮航中信15售04
tse_030939.tw,030939,群創群益0C購02
tse_03093P.tw,03093P,鴻海群益15售07
tse_03093X.tw,03093X,永豐金元大61展01
tse_030943.tw,030943,申豐群益0C購02
tse_030948.tw,030948,國巨富邦0C購01
tse_03094P.tw,03094P,台積電群益16售04
tse_030950.tw,030950,奇力新富邦0C購01
tse_030952.tw,030952,禾伸堂富邦0C購01
tse_030953.tw,030953,惠特富邦0C購01
tse_030958.tw,030958,南紡元大0C購01
tse_03095P.tw,03095P,強茂群益16售05
tse_030962.tw,030962,東鋼元大0C購02
tse_03096P.tw,03096P,陽明群益15售05
tse_030970.tw,030970,佳世達元大0C購02
tse_03097P.tw,03097P,陽明群益16售01
tse_030982.tw,030982,宏達電元大11購01
tse_030987.tw,030987,嘉晶元大0C購01
tse_03098P.tw,03098P,長榮航群益15售07
tse_030991.tw,030991,申豐元大0C購01
tse_030996.tw,030996,滬深2X國泰0C購01
tse_03099P.tw,03099P,長榮國票16售13
tse_03100P.tw,03100P,威鋒電國票15售03
tse_03101P.tw,03101P,大成鋼凱基15售06
tse_031026.tw,031026,南亞科凱基14購01
tse_03102P.tw,03102P,陽明凱基16售03
tse_031038.tw,031038,聯詠凱基12購02
tse_03103P.tw,03103P,欣興凱基15售12
tse_031048.tw,031048,中鋼元大0C購01
tse_03104P.tw,03104P,長榮航元大15售11
tse_031051.tw,031051,光磊元大0C購01
tse_031059.tw,031059,聯發科元大0C購06
tse_03105P.tw,03105P,長榮元富19售02
tse_031061.tw,031061,強茂元大0C購02
tse_031067.tw,031067,嘉晶元大0C購02
tse_03106P.tw,03106P,陽明元富18售05
tse_031071.tw,031071,群創元大12購03
tse_031075.tw,031075,乙盛元大11購02
tse_03107P.tw,03107P,長榮航元富15售01
tse_031082.tw,031082,致新元大0C購01
tse_031083.tw,031083,臺股指元大11購07
tse_031084.tw,031084,臺股指元大11購08
tse_031085.tw,031085,臺股指元大11購09
tse_03108P.tw,03108P,帆宣元富18售03
tse_031095.tw,031095,台積電群益12購01
tse_031097.tw,031097,旺宏群益0C購02
tse_031098.tw,031098,旺宏群益0C購03
tse_03109P.tw,03109P,長榮群益16售13
tse_031101.tw,031101,華邦電群益0C購01
tse_031108.tw,031108,長榮群益11購02
tse_03110P.tw,03110P,玉晶光群益16售02
tse_031119.tw,031119,中鋼統一0C購01
tse_03111P.tw,03111P,康舒群益16售03
tse_031120.tw,031120,大成鋼統一0C購01
tse_031121.tw,031121,新光鋼統一0C購01
tse_031122.tw,031122,聯電統一0C購01
tse_031123.tw,031123,友達統一0C購01
tse_031124.tw,031124,全新統一0C購01
tse_031125.tw,031125,華新科統一11購01
tse_031126.tw,031126,長榮統一0C購04
tse_031127.tw,031127,聯陽統一0C購01
tse_031128.tw,031128,嘉晶統一0C購01
tse_031129.tw,031129,聯詠統一0C購03
tse_03112P.tw,03112P,陽明康和15售02
tse_031130.tw,031130,群創統一0C購03
tse_031131.tw,031131,群創統一0C購04
tse_031132.tw,031132,群創統一0C購05
tse_031133.tw,031133,力成統一0C購01
tse_031134.tw,031134,力成統一0C購02
tse_03113P.tw,03113P,台灣50兆豐16售01
tse_031142.tw,031142,聯發科富邦0C購05
tse_031146.tw,031146,聯電兆豐0C購01
tse_03114P.tw,03114P,臺指2X凱基19售01
tse_03115P.tw,03115P,道瓊2X凱基19售01
tse_031161.tw,031161,長榮國泰0C購01
tse_031162.tw,031162,長榮國泰0C購02
tse_031163.tw,031163,萬海國泰0C購01
tse_031164.tw,031164,聯詠國泰0C購01
tse_031165.tw,031165,彩晶國泰0C購02
tse_031166.tw,031166,道瓊指中信0C購02
tse_031168.tw,031168,長榮中信11購02
tse_031169.tw,031169,群創中信0C購02
tse_03116P.tw,03116P,陽明凱基15售04
tse_03117P.tw,03117P,陽明凱基16售04
tse_03118P.tw,03118P,長榮航凱基15售07
tse_03119P.tw,03119P,長榮航凱基15售08
tse_03120P.tw,03120P,陽明元大15售07
tse_031213.tw,031213,友達凱基12購01
tse_03121P.tw,03121P,陽明元大15售08
